,Unnamed: 0,text,tweet_coord,tweet_created,tweet_location,negative,positive,neutral,compound,lemmatized,clean,blob_polarity,blob_subjectivity,keywords,latitude,longitude,longtitude
2056,4331,Love that United Airlines Legroom Thanks for putting passengers before profits UnitedAirlines unitedpr ,,Sat Jun 29 22:57:21 +0000 2019,,0.0,0.5870000000000001,0.413,0.9153,"['love', 'legroom', 'thanks', 'putting', 'passenger', 'profit', 'unitedairlines', 'unitedpr']",love legroom thanks putting passenger profit unitedairlines unitedpr,0.35,0.4, compliment,,,0.0
2057,4334,Mafia Airlines   and  Ripped Off Consumers for 757 Million in Baggage Fees While Congres ,,Sat Jun 22 18:54:28 +0000 2019,"Chicago, Illinois",0.0,0.0,1.0,0.0,"['mafia', 'ripped', 'consumer', 'million', 'baggage', 'fee', 'congres']",mafia ripped consumer million baggage fee congres,0.0,0.0, baggage,41.8755616,-87.6244212,0.0
2058,4338,Miss Anna from United Airlines 566 you have been the most rude ampamp inappropriate flight attendant I have met I ple ,,Sat Jul 06 23:16:51 +0000 2019,Los Angeles,0.207,0.11800000000000001,0.675,-0.2716,"['miss', 'anna', 'rude', 'ampamp', 'inappropriate', 'attendant', 'met', 'ple']",miss anna rude ampamp inappropriate attendant met ple,-0.04999999999999999,0.5, staff,34.0536909,-118.2427666,0.0
2059,4339,Mom furious with United Airlines after boy is placed on wrong international flight Cosmic failure  ,,Tue Jul 02 23:56:54 +0000 2019,"Dublin, Ireland",0.423,0.11699999999999999,0.46,-0.8074,"['mom', 'furious', 'boy', 'placed', 'wrong', 'international', 'cosmic', 'failure']",mom furious boy placed wrong international cosmic failure,-0.2722222222222222,0.4, loyalty_program,53.3497645,-6.2602732,0.0
2060,4341,More antiBlack racism coming from airlines  United pilot from SFO claims airline discriminated on basis of race ,,Mon Jun 24 21:12:55 +0000 2019,Los Angeles,0.19699999999999998,0.126,0.6759999999999999,-0.3774,"['antiblack', 'racism', 'coming', 'pilot', 'sfo', 'claim', 'discriminated', 'basis', 'race']",antiblack racism coming pilot sfo claim discriminated basis race,0.0,0.0, staff refund,34.0536909,-118.2427666,0.0
2061,4342,Most tweets about airlines are negative so it is nice to thank Jaimini at  customer service at IAH B termin ,,Sun Jun 30 23:22:47 +0000 2019,"Durham, NC",0.146,0.22,0.633,0.2177,"['tweet', 'negative', 'nice', 'thank', 'jaimini', 'customer', 'service', 'iah', 'b', 'termin']",tweet negative nice thank jaimini customer service iah b termin,0.15,0.7, compliment staff,36.0181316,-78.8751582,0.0
2062,4344,My crew at  running point to point flights between Columbus and Madison for the  and ,,Fri Jun 21 22:48:58 +0000 2019,"Chicago, IL",0.0,0.0,1.0,0.0,"['crew', 'running', 'point', 'point', 'flight', 'columbus', 'madison']",crew running point point flight columbus madison,0.0,0.0, staff,41.8755616,-87.6244212,0.0
2063,4346,NEW 2019 UNITED AIRLINES GLOBAL SERVICES 787 CARBON FIBER LUGGAGE BAG TAG Small  Zion Tech Group Blog ,,Mon Jul 01 21:36:09 +0000 2019,"-23.507692,-46.590333",0.0,0.18100000000000002,0.8190000000000001,0.5473,"['new', 'global', 'service', 'carbon', 'fiber', 'luggage', 'bag', 'tag', 'small', 'zion', 'tech', 'group', 'blog']",new global service carbon fiber luggage bag tag small zion tech group blog,-0.03787878787878788,0.28484848484848485, baggage,-23.5079238,-46.590554,0.0
2064,4349,NYC News United Apologizes After Mom Says Son Was Put on Wrong Flight  ,,Wed Jul 03 22:41:05 +0000 2019,"New York City, NY",0.168,0.28800000000000003,0.5429999999999999,0.29600000000000004,"['nyc', 'news', 'apologizes', 'mom', 'say', 'son', 'put', 'wrong']",nyc news apologizes mom say son put wrong,-0.5,0.9, loyalty_program,40.7127281,-74.0060152,0.0
2065,4351,Never flying with  airlines ever just had the worse experience and Im still waiting On the plane these guys are horrible,,Thu Jul 04 22:58:26 +0000 2019,Jail,0.258,0.0,0.742,-0.765,"['never', 'flying', 'ever', 'worse', 'experience', 'still', 'waiting', 'plane', 'guy', 'horrible']",never flying ever worse experience still waiting plane guy horrible,-0.7,0.8, delay,13.15656095,123.729640097924,0.0
2066,4355,New post United Airlines extends 737 MAX cancellations until Sept 3 has been published on NEWSampSOCIAL  ,,Thu Jun 27 04:44:41 +0000 2019,Ahmedabad,0.0,0.249,0.7509999999999999,0.5106,"['new', 'post', 'extends', 'max', 'cancellation', 'sept', 'published', 'newsampsocial']",new post extends max cancellation sept published newsampsocial,0.13636363636363635,0.4545454545454545, cancellation,23.0216238,72.5797068,0.0
2067,4359,Night action at 1830 thanks to winter LATAM B767316ER rolling to gate C4 American Airlines B777223ER being to ,,Tue Jun 25 22:25:47 +0000 2019,Santiago - SCL/SCEL,0.0,0.146,0.8540000000000001,0.4404,"['night', 'action', 'thanks', 'winter', 'latam', 'ber', 'rolling', 'gate', 'c', 'american', 'ber']",night action thanks winter latam ber rolling gate c american ber,0.10000000000000002,0.10000000000000002, compliment,-33.38867925,-70.7941739198546,0.0
2068,4366,Now delayed 3 hours because of  Total bullshit  no accountability for these shit airlines that just guzzle ,,Sun Jun 23 21:43:33 +0000 2019,Out of bounds,0.489,0.0,0.511,-0.8885,"['delayed', 'hour', 'total', 'bullshit', 'accountability', 'shit', 'guzzle']",delayed hour total bullshit accountability shit guzzle,-0.1,0.775, delay,40.5928327,-74.390179,0.0
2069,4370,OR  Where we land how about you keep bags on the carousel long enough for a family who has to put togethe ,,Sat Jul 06 23:16:36 +0000 2019,,0.0,0.0,1.0,0.0,"['land', 'keep', 'bag', 'carousel', 'long', 'enough', 'family', 'put', 'togethe']",land keep bag carousel long enough family put togethe,-0.025,0.45, baggage,,,0.0
2070,4382,Passenger claims United Airlines flight was infested with ants   ,,Mon Jun 17 22:42:42 +0000 2019,United States,0.0,0.259,0.741,0.4215,"['passenger', 'claim', 'infested', 'ant']",passenger claim infested ant,0.0,0.0, refund,39.7837304,-100.4458825,0.0
2071,4383,Passenger claims United Airlines flight was infested with ants  ,,Tue Jun 18 23:30:14 +0000 2019,New York City,0.0,0.259,0.741,0.4215,"['passenger', 'claim', 'infested', 'ant']",passenger claim infested ant,0.0,0.0, refund,40.7127281,-74.0060152,0.0
2072,4396,  United Airlines put teen son on wrong international flight says mum  ,,Tue Jul 02 23:34:18 +0000 2019,,0.20800000000000002,0.188,0.604,-0.0772,"['put', 'teen', 'son', 'wrong', 'international', 'say', 'mum']",put teen son wrong international say mum,-0.16666666666666666,0.3, loyalty_program,,,0.0
2073,4452,  WednesdayWisdom Cant wait to announce something amazing with United Airlines BeingUnited stay tuned for details winning he,,Wed Jun 26 23:12:30 +0000 2019,Los Angeles,0.0,0.41700000000000004,0.583,0.875,"['wednesdaywisdom', 'cant', 'wait', 'announce', 'something', 'amazing', 'beingunited', 'stay', 'tuned', 'detail', 'winning']",wednesdaywisdom cant wait announce something amazing beingunited stay tuned detail winning,0.55,0.825, delay,34.0536909,-118.2427666,0.0
2074,4463, MTG The official rankings of the 4 major US airlines customer service on a 1 to 10 scale  Southwest 10 Delta 5 American 0 Unite,,Wed Jun 19 20:41:40 +0000 2019,Denver,0.0,0.0,1.0,0.0,"['mtg', 'official', 'ranking', 'major', 'u', 'customer', 'service', 'scale', 'southwest', 'delta', 'american', 'unite']",mtg official ranking major u customer service scale southwest delta american unite,0.03125,0.25, staff,39.7392364,-104.9848623,0.0
2075,4470,  UNITED AIRLINES cancelled my flight booked me on another late night cancelled that one but shipped my bag ahead which conta,,Sun Jun 30 23:54:32 +0000 2019,"Basel, switzerland",0.129,0.09699999999999999,0.774,0.0686,"['cancelled', 'booked', 'another', 'late', 'night', 'cancelled', 'one', 'shipped', 'bag', 'ahead', 'conta']",cancelled booked another late night cancelled one shipped bag ahead conta,-0.3,0.6, delay baggage cancellation,47.5581077,7.5878261,0.0
2076,4471,  UNITED AIRLINES cancelled my flight booked me on another late night cancelled that one but shipped my bag ahead which contai,,Sun Jun 30 23:52:18 +0000 2019,,0.129,0.09699999999999999,0.774,0.0686,"['cancelled', 'booked', 'another', 'late', 'night', 'cancelled', 'one', 'shipped', 'bag', 'ahead', 'contai']",cancelled booked another late night cancelled one shipped bag ahead contai,-0.3,0.6, delay baggage cancellation,,,0.0
2077,4492,  Ready for takeoff United Airlines uses one of the largest hubs in the world to train its pilots Heres what its like ,,Wed Jun 26 21:46:16 +0000 2019,,0.0,0.29100000000000004,0.7090000000000001,0.7783,"['ready', 'takeoff', 'us', 'one', 'largest', 'hub', 'world', 'train', 'pilot', 'here', 'like']",ready takeoff us one largest hub world train pilot here like,0.2,0.5, staff,,,0.0
2078,4521,  Never fly United Airlines customer service is terrible  Unitedairlines ,,Sat Jun 29 23:40:31 +0000 2019,,0.43700000000000006,0.0,0.563,-0.6632,"['never', 'fly', 'customer', 'service', 'terrible', 'unitedairlines']",never fly customer service terrible unitedairlines,-0.7,0.95, staff,,,0.0
2079,4523, Slotnick A perfect storm of mistakes put Brenda Bergs 14yearold son on a flight to the wrong country  heres what happened,,Mon Jul 01 20:52:43 +0000 2019,"Semarang, Jawa Tengah",0.221,0.146,0.632,-0.2263,"['slotnick', 'perfect', 'storm', 'mistake', 'put', 'brenda', 'berg', 'yearold', 'son', 'wrong', 'country', 'here', 'happened']",slotnick perfect storm mistake put brenda berg yearold son wrong country here happened,0.25,0.95, loyalty_program,-6.9904038,110.4229455,0.0
2080,4528,  Thanks  for cancelling my flight 2 hours before it leaves and forcing me to switch airlines at a 200 dollar loss ,,Sun Jun 30 21:44:28 +0000 2019,Meet Me in St. Louis,0.17800000000000002,0.126,0.696,-0.0516,"['thanks', 'cancelling', 'hour', 'leaf', 'forcing', 'switch', 'dollar', 'loss']",thanks cancelling hour leaf forcing switch dollar loss,0.2,0.2, compliment,,,0.0
2081,4533,  For United Airlines connections you can take the shuttle bus operated by UA located at Gate 28 15 min without need to be r,,Mon Jul 01 21:13:03 +0000 2019,United States,0.0,0.113,0.887,0.4215,"['connection', 'take', 'shuttle', 'bus', 'operated', 'located', 'gate', 'min', 'without', 'need', 'r']",connection take shuttle bus operated located gate min without need r,0.0,0.0, connection,39.7837304,-100.4458825,0.0
2082,4560,  Yay technology  will now automatically hold some connecting flights for late passengers  h,,Sat Jun 22 23:32:36 +0000 2019,"Hyderabad, India",0.0,0.23600000000000002,0.764,0.5267,"['yay', 'technology', 'automatically', 'hold', 'connecting', 'flight', 'late', 'passenger', 'h']",yay technology automatically hold connecting flight late passenger h,-0.3,0.6, delay,17.3616079,78.4746286,0.0
2083,4566,  Examples of classic information warfare at play as Donald Trump claims he cancelled Iran strikes with planes in the air,,Mon Jun 24 22:22:45 +0000 2019,Europe,0.267,0.096,0.637,-0.5106,"['example', 'classic', 'information', 'warfare', 'play', 'donald', 'trump', 'claim', 'cancelled', 'iran', 'strike', 'plane', 'air']",example classic information warfare play donald trump claim cancelled iran strike plane air,0.16666666666666666,0.16666666666666666, refund cancellation,51,10,0.0
2084,4570,   News 14yearold AirlineNews United Airlines Places 14YearOld Boy on Wrong Flight ,,Wed Jul 03 21:18:06 +0000 2019,"New York, USA",0.20800000000000002,0.188,0.604,-0.0772,"['news', 'yearold', 'airlinenews', 'place', 'yearold', 'boy', 'wrong']",news yearold airlinenews place yearold boy wrong,-0.5,0.9, loyalty_program,40.7127281,-74.0060152,0.0
2085,4575,  Airline accidentally puts unaccompanied boy on wrong plane from US to Germany ,,Mon Jul 01 22:23:11 +0000 2019,"Texas, USA",0.355,0.0,0.645,-0.6705,"['accidentally', 'put', 'unaccompanied', 'boy', 'wrong', 'plane', 'u', 'germany']",accidentally put unaccompanied boy wrong plane u germany,-0.5,0.9, loyalty_program,31.8160381,-99.5120986,0.0
2086,4582,  These are the times that try mens souls Thomas Paine December 1776while looking at the delay notification on the,,Fri Jul 05 23:59:28 +0000 2019,,0.113,0.0,0.887,-0.3182,"['time', 'try', 'men', 'soul', 'thomas', 'paine', 'december', 'looking', 'delay', 'notification']",time try men soul thomas paine december looking delay notification,0.0,0.0, delay,,,0.0
2087,4668,   United Airlines pilot paid for stranded college students flight ,,Mon Jun 17 22:07:36 +0000 2019,United States,0.0,0.259,0.741,0.4215,"['pilot', 'paid', 'stranded', 'college', 'student']",pilot paid stranded college student,0.0,0.0, staff,39.7837304,-100.4458825,0.0
2088,4673,  Shout out to Amy United Airlines Kansas City delay on first leg of international flight Amy went above and beyond in unc,,Fri Jun 28 23:36:27 +0000 2019,"Camden Point, MO",0.092,0.11199999999999999,0.797,0.128,"['shout', 'amy', 'kansa', 'city', 'delay', 'first', 'leg', 'international', 'amy', 'went', 'beyond', 'unc']",shout amy kansa city delay first leg international amy went beyond unc,0.125,0.16666666666666666, delay,39.4527758,-94.7416267,0.0
2089,4676, PromiseS On our Sunday Magazine show 600700 this Sunday Julie a member of United Airlines Air Cabin Crew will be with us amp sh,,Sun Jul 07 21:38:59 +0000 2019,,0.0,0.205,0.795,0.6597,"['promise', 'sunday', 'magazine', 'show', 'sunday', 'julie', 'member', 'air', 'cabin', 'crew', 'u', 'sh']",promise sunday magazine show sunday julie member air cabin crew u sh,0.0,0.0, staff,,,0.0
2090,4710,  Great  flight 5441 Indianapolis to Chicago delayed now for 30 minutes because of a broken armrest Half the flight,,Sun Jun 30 22:20:06 +0000 2019,"Philadelphia, PA",0.207,0.17,0.622,0.0258,"['great', 'indianapolis', 'chicago', 'delayed', 'minute', 'broken', 'armrest', 'half']",great indianapolis chicago delayed minute broken armrest half,0.07777777777777779,0.4388888888888889, delay,39.9527237,-75.1635262,0.0
2091,4728,  Yeah he lost his 57 that his my late great Uncle bequeathed him He was paid by the airlines for a fraction retail value o,,Sun Jun 30 22:18:11 +0000 2019,,0.077,0.29,0.633,0.7506,"['yeah', 'lost', 'late', 'great', 'uncle', 'bequeathed', 'paid', 'fraction', 'retail', 'value']",yeah lost late great uncle bequeathed paid fraction retail value,0.25,0.675, delay,,,0.0
2092,4733,  United Airlines extends 737 MAX cancellations until Sept 3  ,,Thu Jun 27 06:25:39 +0000 2019,"Texas, USA",0.0,0.41700000000000004,0.583,0.5106,"['extends', 'max', 'cancellation', 'sept']",extends max cancellation sept,0.0,0.0, cancellation,31.8160381,-99.5120986,0.0
2093,4749,  United Airlines extends 737 MAX cancellations until Sept 3 ,,Thu Jun 27 07:27:15 +0000 2019,Japan,0.0,0.41700000000000004,0.583,0.5106,"['extends', 'max', 'cancellation', 'sept']",extends max cancellation sept,0.0,0.0, cancellation,36.5748441,139.2394179,0.0
2094,4757,  Issues with  miles for flying  for ticket issued by  with  ticket Deceiving codeshare a,,Thu Jul 04 21:34:55 +0000 2019,"Flemington, NJ",0.16699999999999998,0.0,0.833,-0.34,"['issue', 'mile', 'flying', 'ticket', 'issued', 'ticket', 'deceiving', 'codeshare']",issue mile flying ticket issued ticket deceiving codeshare,0.0,0.0, ticketing_billing,40.5130953,-74.8591333,0.0
2095,4773,  philippine airline online booking for domestic flight  flight attendant jobs united airlines,,Tue Jun 25 23:54:22 +0000 2019,,0.0,0.203,0.797,0.4215,"['philippine', 'online', 'booking', 'domestic', 'attendant', 'job']",philippine online booking domestic attendant job,0.1,0.25, staff,,,0.0
2096,4788,  Spoiler Alert Its crazy that airlines made 34 of a BILLION dollars on baggage fees ,,Sat Jun 22 22:03:53 +0000 2019,"Boston, MA",0.145,0.133,0.723,-0.0516,"['spoiler', 'alert', 'crazy', 'made', 'billion', 'dollar', 'baggage', 'fee']",spoiler alert crazy made billion dollar baggage fee,-0.6,0.9, baggage,42.3602534,-71.0582912,0.0
2097,4795,  Like they always say not all heroes wear capes   A United pilot paid for a stranded college students flight There a,,Tue Jun 18 23:44:16 +0000 2019,"Btw Sing Sing & West Point, NY",0.11699999999999999,0.23,0.652,0.3814,"['like', 'always', 'say', 'hero', 'wear', 'cape', 'pilot', 'paid', 'stranded', 'college', 'student']",like always say hero wear cape pilot paid stranded college student,0.0,0.0, staff,,,0.0
2098,4803,  A United Airlines pilot stepped up to help a stranded college student by paying for her flight back to school after her plane,,Mon Jun 17 22:07:41 +0000 2019,,0.0,0.22399999999999998,0.7759999999999999,0.6705,"['pilot', 'stepped', 'help', 'stranded', 'college', 'student', 'paying', 'back', 'school', 'plane']",pilot stepped help stranded college student paying back school plane,0.0,0.0, staff,,,0.0
